array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.225859E+01,3.513785E+02,-6.818262E+00,2.669053E+00,5.828203E+00,1.817180E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.667710E+01,3.359076E+02,-1.540190E+00,6.379716E+00,6.859592E+00,1.714041E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.246351E+01,3.082811E+02,1.358317E+01,1.101447E+01,8.701360E+00,1.529864E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.601850E+01,2.769261E+02,1.901283E+01,6.053458E+00,1.079169E+01,1.320831E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,6.985459E+01,3.357042E+02,-3.156381E+00,8.430703E+00,6.873153E+00,1.712685E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.588950E+01,3.113794E+02,1.325198E+01,5.992672E+00,8.494804E+00,1.550520E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.767132E+01,3.359752E+02,-2.064942E+00,6.928155E+00,6.855086E+00,1.714491E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.706416E+01,2.973928E+02,1.821732E+01,6.584747E+00,9.427244E+00,1.457276E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.695154E+01,3.098426E+02,1.389610E+01,6.524019E+00,8.597263E+00,1.540274E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.540524E+01,3.353998E+02,-6.707909E-01,5.772988E+00,6.893449E+00,1.710655E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.793466E+01,3.172021E+02,1.062514E+01,3.548112E+00,8.106630E+00,1.589337E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.302717E+01,3.356151E+02,-2.469076E-02,4.860886E+00,6.879090E+00,1.712091E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.125305E+01,3.345998E+02,1.057311E+00,4.323289E+00,6.946777E+00,1.705322E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.384923E+01,3.118623E+02,1.306655E+01,5.148081E+00,8.462611E+00,1.553739E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.036895E+01,3.104471E+02,1.348875E+01,4.090914E+00,8.556963E+00,1.544304E+01
