array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.343861E+01,3.489252E+02,-6.098164E+00,2.818178E+00,5.904297E+00,1.809570E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.769119E+01,3.327043E+02,-4.284586E-01,6.939871E+00,6.985687E+00,1.701431E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.304724E+01,3.034169E+02,2.138558E+01,1.176183E+01,8.938182E+00,1.506182E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.595938E+01,2.729759E+02,2.560249E+01,6.025478E+00,1.096758E+01,1.303242E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.089820E+01,3.322640E+02,-2.372452E+00,9.337852E+00,7.015044E+00,1.698496E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.645813E+01,3.076231E+02,1.780213E+01,6.268192E+00,8.657772E+00,1.534223E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.869761E+01,3.327115E+02,-1.059954E+00,7.576925E+00,6.985207E+00,1.701479E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.739165E+01,2.933069E+02,2.447055E+01,6.766528E+00,9.612183E+00,1.438782E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.750678E+01,3.059316E+02,1.894916E+01,6.832328E+00,8.770537E+00,1.522946E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.639526E+01,3.322519E+02,6.183533E-01,6.236743E+00,7.015852E+00,1.698415E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.846724E+01,3.141866E+02,1.324668E+01,3.656115E+00,8.220201E+00,1.577980E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.398939E+01,3.325904E+02,1.357899E+00,5.199796E+00,6.993281E+00,1.700672E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.216987E+01,3.316253E+02,2.616775E+00,4.588195E+00,7.057625E+00,1.694238E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.439608E+01,3.083314E+02,1.703103E+01,5.354712E+00,8.610551E+00,1.538945E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.083409E+01,3.072158E+02,1.683072E+01,4.210518E+00,8.684919E+00,1.531508E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.965625E+01,2.846213E+02,2.783824E+01,8.273917E+00,1.019122E+01,1.380878E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.623277E+01,3.327973E+02,3.083768E+00,3.236914E+00,6.979489E+00,1.702051E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.496200E+01,3.314885E+02,1.817123E+00,5.583018E+00,7.066739E+00,1.693326E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.034151E+01,3.310024E+02,3.474102E+00,4.084034E+00,7.099149E+00,1.690085E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.496325E+01,3.073850E+02,1.555113E+01,3.034047E+00,8.673639E+00,1.532636E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.713232E+01,3.182000E+02,1.109260E+01,6.621936E+00,7.952646E+00,1.604735E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.261915E+01,3.350877E+02,-6.894533E+00,1.120640E+01,6.826793E+00,1.717321E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.620803E+01,2.786273E+02,3.343967E+01,1.759531E+01,1.059083E+01,1.340917E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.866253E+01,3.298701E+02,-1.401402E+01,2.587548E+01,7.174636E+00,1.682536E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.820026E+01,3.307773E+02,4.010808E+00,3.601289E+00,7.114156E+00,1.688584E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.788883E+01,3.081247E+02,1.584272E+01,3.539072E+00,8.624328E+00,1.537567E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.884797E+01,3.201841E+02,1.018135E+01,3.736776E+00,7.820371E+00,1.617963E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.795328E+01,2.992133E+02,1.899311E+01,3.551798E+00,9.218421E+00,1.478158E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.707055E+01,9.303532E+01,-6.367603E+01,3.828693E+02,2.296362E+01,1.036379E+00
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.372683E+01,3.280259E+02,-1.245982E+00,1.273534E+01,7.297582E+00,1.670242E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.956756E+01,3.254293E+02,7.118186E+00,3.897654E+00,7.470687E+00,1.652931E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.708092E+01,3.097934E+02,1.406469E+01,2.000574E+01,8.513081E+00,1.548692E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.816796E+01,3.340391E+02,-7.241465E+01,9.784205E+02,6.896702E+00,1.710330E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.869325E+01,3.326996E+02,-1.046875E+00,7.573970E+00,6.986005E+00,1.701400E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,5.969126E+01,3.295116E+02,4.561447E+00,3.926481E+00,7.198535E+00,1.680147E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.547838E+01,3.587816E+02,-1.787925E+01,5.805334E+00,5.247205E+00,1.875279E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.252370E+01,1.462636E+01,-3.250137E+01,1.108809E+01,4.190885E+00,1.980911E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.094693E+01,2.754768E+02,3.690539E+01,4.038967E+01,1.080086E+01,1.319914E+01
CANMOS,MEA,Meanook,5.461600E+01,2.466530E+02,6.200443E+01,3.063156E+02,1.749145E+01,4.538452E+00,8.744934E+00,1.525507E+01
CANMOS,OTT,Ottawa,4.540300E+01,2.844480E+02,5.583509E+01,1.203329E+00,-1.370770E+01,3.170895E+00,5.085754E+00,1.891425E+01
CANMOS,PBQ,Poste de-la-Baleine,5.527700E+01,2.822550E+02,6.545621E+01,3.587873E+02,-1.786482E+01,5.795500E+00,5.246822E+00,1.875318E+01
CANMOS,RES,Resolute,7.469000E+01,2.651050E+02,8.309821E+01,3.213692E+02,-2.905221E+01,6.925049E+01,7.741361E+00,1.625864E+01
CANMOS,STJ,St. John's,4.759500E+01,3.073230E+02,5.350896E+01,3.111541E+01,-2.068880E+01,2.827538E+00,3.091615E+00,2.090838E+01
CANMOS,SNK,Sanikiluaq,5.650000E+01,2.808000E+02,6.670740E+01,3.566228E+02,-1.761969E+01,6.395399E+00,5.391123E+00,1.860888E+01
CANMOS,VIC,Victoria,4.852000E+01,2.365800E+02,5.388393E+01,2.965450E+02,1.842732E+01,2.878366E+00,9.396310E+00,1.460369E+01
CANMOS,WHS,Whiteshell,4.980000E+01,2.647500E+02,6.003214E+01,3.321946E+02,2.757396E+00,4.007786E+00,7.019671E+00,1.698033E+01
CANMOS,YKC,Yellowknife,6.248000E+01,2.455180E+02,6.939792E+01,3.012642E+02,2.193529E+01,8.076472E+00,9.081699E+00,1.491830E+01
AUTUMNX,FSJ,Fort St. John,5.623000E+01,2.392700E+02,6.210153E+01,2.967049E+02,2.117210E+01,4.567541E+00,9.385650E+00,1.461435E+01
AUTUMNX,AKUL,Akulivik,6.082000E+01,2.818500E+02,7.070562E+01,3.586739E+02,-2.309879E+01,9.159305E+00,5.254384E+00,1.874562E+01
AUTUMNX,ATHA,Athabasca,5.471400E+01,2.466860E+02,6.210682E+01,3.063228E+02,1.751205E+01,4.569135E+00,8.744453E+00,1.525555E+01
AUTUMNX,INUK,Inukjuak,5.847000E+01,2.819500E+02,6.849437E+01,3.585956E+02,-2.052403E+01,7.441022E+00,5.259605E+00,1.874039E+01
AUTUMNX,INUV,Inuvik,6.841300E+01,2.262300E+02,7.127697E+01,2.743760E+02,2.960630E+01,9.705253E+00,1.087424E+01,1.312576E+01
AUTUMNX,KJPK,Kuujjuarapik,5.528000E+01,2.822400E+02,6.546012E+01,3.587645E+02,-1.785473E+01,5.797234E+00,5.248344E+00,1.875166E+01
