array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.240629E+01,3.510148E+02,-6.741126E+00,2.686937E+00,5.840415E+00,1.815958E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.680007E+01,3.354582E+02,-1.472317E+00,6.443740E+00,6.877527E+00,1.712247E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.253501E+01,3.076314E+02,1.434178E+01,1.110201E+01,8.732644E+00,1.526736E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.600668E+01,2.763776E+02,1.981603E+01,6.047850E+00,1.081623E+01,1.318377E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,6.998188E+01,3.352284E+02,-3.142020E+00,8.533799E+00,6.892847E+00,1.710715E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.595574E+01,3.108625E+02,1.370605E+01,6.023764E+00,8.517238E+00,1.548276E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.779600E+01,3.355191E+02,-2.013968E+00,7.002187E+00,6.873466E+00,1.712653E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.710114E+01,2.968340E+02,1.889426E+01,6.604883E+00,9.452468E+00,1.454753E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.701661E+01,3.093070E+02,1.440287E+01,6.558999E+00,8.620936E+00,1.537906E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.552496E+01,3.349562E+02,-5.773238E-01,5.826086E+00,6.910989E+00,1.708901E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.799342E+01,3.167724E+02,1.089008E+01,3.559763E+00,8.123247E+00,1.587675E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.314315E+01,3.351852E+02,9.054650E-02,4.899804E+00,6.895725E+00,1.710428E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.136306E+01,3.341750E+02,1.199322E+00,4.353730E+00,6.963069E+00,1.703693E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.391184E+01,3.113722E+02,1.346416E+01,5.171079E+00,8.483254E+00,1.551675E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.041977E+01,3.099927E+02,1.382931E+01,4.103705E+00,8.575223E+00,1.542478E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.949101E+01,2.885358E+02,2.084213E+01,8.146763E+00,1.000569E+01,1.399431E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.549483E+01,3.351607E+02,1.624215E+00,3.116233E+00,6.897357E+00,1.710264E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.412030E+01,3.341493E+02,4.621553E-01,5.248864E+00,6.964786E+00,1.703521E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,5.957134E+01,3.335020E+02,1.974364E+00,3.898531E+00,7.007934E+00,1.699207E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.464369E+01,3.098024E+02,1.329673E+01,2.986441E+00,8.587908E+00,1.541209E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.646064E+01,3.213049E+02,8.023093E+00,6.269451E+00,7.821076E+00,1.617892E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.165413E+01,3.380528E+02,-6.644995E+00,1.009397E+01,6.704550E+00,1.729545E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.610522E+01,2.840429E+02,2.163183E+01,1.734093E+01,1.030521E+01,1.369479E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.772616E+01,3.339457E+02,-1.191505E+01,2.212776E+01,6.978354E+00,1.702165E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.746706E+01,3.332148E+02,2.472404E+00,3.457670E+00,7.027082E+00,1.697292E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.750974E+01,3.107057E+02,1.329276E+01,3.465762E+00,8.527691E+00,1.547231E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.827762E+01,3.227490E+02,8.071443E+00,3.617032E+00,7.724804E+00,1.627520E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.768899E+01,3.018287E+02,1.605418E+01,3.500100E+00,9.119488E+00,1.488051E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.691354E+01,7.416379E+01,-4.938622E+01,3.449404E+02,2.971517E-01,2.370285E+01
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.284189E+01,3.314377E+02,-2.576896E+00,1.149021E+01,7.145555E+00,1.685445E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.890159E+01,3.279757E+02,5.258085E+00,3.748378E+00,7.376359E+00,1.662364E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.642932E+01,3.146851E+02,6.640504E+00,1.816261E+01,8.262394E+00,1.573761E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.717584E+01,3.455311E+02,-5.019272E+01,4.119249E+02,6.205999E+00,1.779400E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.779185E+01,3.355073E+02,-2.003342E+00,6.999702E+00,6.874251E+00,1.712575E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,5.895600E+01,3.320118E+02,2.953825E+00,3.760212E+00,7.107281E+00,1.689272E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.427459E+01,4.653961E-01,-1.582261E+01,5.307659E+00,5.210378E+00,1.878962E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.131808E+01,1.517478E+01,-2.676664E+01,9.746487E+00,4.229752E+00,1.977025E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.086062E+01,2.832088E+02,1.675200E+01,3.963680E+01,1.036082E+01,1.363918E+01
CANMOS,MEA,Meanook,5.461600E+01,2.466530E+02,6.158495E+01,3.091852E+02,1.424004E+01,4.416215E+00,8.629059E+00,1.537094E+01
CANMOS,OTT,Ottawa,4.540300E+01,2.844480E+02,5.455992E+01,2.923267E+00,-1.306495E+01,2.974177E+00,5.046520E+00,1.895348E+01
CANMOS,PBQ,Poste de-la-Baleine,5.527700E+01,2.822550E+02,6.425228E+01,4.711479E-01,-1.581296E+01,5.299094E+00,5.209994E+00,1.879001E+01
CANMOS,RES,Resolute,7.469000E+01,2.651050E+02,8.224593E+01,3.279252E+02,-2.111526E+01,5.493371E+01,7.379726E+00,1.662027E+01
CANMOS,STJ,St. John's,4.759500E+01,3.073230E+02,5.200512E+01,3.154718E+01,-1.798689E+01,2.638854E+00,3.138259E+00,2.086174E+01
CANMOS,SNK,Sanikiluaq,5.650000E+01,2.808000E+02,6.552751E+01,3.583973E+02,-1.549357E+01,5.827226E+00,5.348248E+00,1.865175E+01
CANMOS,VIC,Victoria,4.852000E+01,2.365800E+02,5.370664E+01,2.989046E+02,1.595497E+01,2.854134E+00,9.314432E+00,1.468557E+01
CANMOS,WHS,Whiteshell,4.980000E+01,2.647500E+02,5.924654E+01,3.346658E+02,1.338685E+00,3.824476E+00,6.930349E+00,1.706965E+01
CANMOS,YKC,Yellowknife,6.248000E+01,2.455180E+02,6.895882E+01,3.049486E+02,1.626558E+01,7.757415E+00,8.911496E+00,1.508850E+01
AUTUMNX,FSJ,Fort St. John,5.623000E+01,2.392700E+02,6.181682E+01,2.996525E+02,1.732598E+01,4.483103E+00,9.264574E+00,1.473543E+01
AUTUMNX,AKUL,Akulivik,6.082000E+01,2.818500E+02,6.952229E+01,3.059900E-01,-1.940359E+01,8.170594E+00,5.221005E+00,1.877900E+01
AUTUMNX,ATHA,Athabasca,5.471400E+01,2.466860E+02,6.168570E+01,3.092002E+02,1.424269E+01,4.445077E+00,8.628059E+00,1.537194E+01
AUTUMNX,INUK,Inukjuak,5.847000E+01,2.819500E+02,6.730315E+01,2.539754E-01,-1.763820E+01,6.716625E+00,5.224472E+00,1.877553E+01
AUTUMNX,INUV,Inuvik,6.841300E+01,2.262300E+02,7.128044E+01,2.785793E+02,2.159598E+01,9.708724E+00,1.066945E+01,1.333055E+01
AUTUMNX,KJPK,Kuujjuarapik,5.528000E+01,2.822400E+02,6.425643E+01,4.493498E-01,-1.580443E+01,5.300683E+00,5.211447E+00,1.878855E+01
AUTUMNX,LARG,La,5.515800E+01,2.547390E+02,6.334431E+01,3.197739E+02,9.336740E+00,4.968523E+00,7.923146E+00,1.607685E+01
AUTUMNX,LETH,Lethbridge,4.963700E+01,2.471320E+02,5.681588E+01,3.110094E+02,1.311499E+01,3.338101E+00,8.507445E+00,1.549255E+01
AUTUMNX,PUVR,Puvirnituq,6.005000E+01,2.827100E+02,6.873258E+01,1.540415E+00,-1.936851E+01,7.600701E+00,5.138710E+00,1.886129E+01
AUTUMNX,RADI,Radisson,5.379000E+01,2.823800E+02,6.282520E+01,5.537890E-01,-1.509691E+01,4.794299E+00,5.204485E+00,1.879552E+01
