array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.323717E+01,3.492893E+02,-6.272632E+00,2.791682E+00,5.891761E+00,1.810824E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.751220E+01,3.332035E+02,-7.824857E-01,6.835453E+00,6.964149E+00,1.703585E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.294563E+01,3.042031E+02,1.960719E+01,1.162620E+01,8.897513E+00,1.510249E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.596155E+01,2.735804E+02,2.443077E+01,6.026502E+00,1.093902E+01,1.306098E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.071461E+01,3.328069E+02,-2.697182E+00,9.167519E+00,6.990589E+00,1.700941E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.635538E+01,3.082144E+02,1.678892E+01,6.216925E+00,8.630091E+00,1.536991E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.851661E+01,3.332219E+02,-1.403014E+00,7.455702E+00,6.962922E+00,1.703708E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.733058E+01,2.939491E+02,2.319391E+01,6.732029E+00,9.581109E+00,1.441889E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.740681E+01,3.065498E+02,1.782871E+01,6.775132E+00,8.741061E+00,1.525894E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.622036E+01,3.327406E+02,2.406759E-01,6.150573E+00,6.995011E+00,1.700499E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.836881E+01,3.146451E+02,1.267651E+01,3.635739E+00,8.201378E+00,1.579862E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.381941E+01,3.330562E+02,9.843501E-01,5.137185E+00,6.973969E+00,1.702603E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.200787E+01,3.320812E+02,2.222157E+00,4.539478E+00,7.038970E+00,1.696103E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.429622E+01,3.088824E+02,1.615597E+01,5.315989E+00,8.585555E+00,1.541445E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.074680E+01,3.077124E+02,1.611318E+01,4.187635E+00,8.663558E+00,1.533644E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.962061E+01,2.853335E+02,2.630290E+01,8.246228E+00,1.015548E+01,1.384452E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.608604E+01,3.332136E+02,2.715798E+00,3.212281E+00,6.963478E+00,1.703652E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.479279E+01,3.319679E+02,1.414721E+00,5.513135E+00,7.046525E+00,1.695348E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.018704E+01,3.314474E+02,3.073353E+00,4.045664E+00,7.081222E+00,1.691878E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.489303E+01,3.078071E+02,1.503081E+01,3.023473E+00,8.657241E+00,1.534276E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.699656E+01,3.187676E+02,1.027588E+01,6.548188E+00,7.926542E+00,1.607346E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.242621E+01,3.356314E+02,-6.984702E+00,1.096924E+01,6.802287E+00,1.719771E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.618852E+01,2.796237E+02,3.084735E+01,1.754660E+01,1.053614E+01,1.346386E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.847828E+01,3.306454E+02,-1.371804E+01,2.506527E+01,7.134688E+00,1.686531E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.805356E+01,3.312089E+02,3.614733E+00,3.571752E+00,7.097124E+00,1.690288E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.780781E+01,3.085810E+02,1.524151E+01,3.523184E+00,8.605653E+00,1.539435E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.873159E+01,3.206396E+02,9.657909E+00,3.711804E+00,7.801745E+00,1.619826E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.789319E+01,2.996749E+02,1.832453E+01,3.539930E+00,9.199388E+00,1.480061E+01
