array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.301844E+01,3.497376E+02,-6.430857E+00,2.763408E+00,5.878336E+00,1.812166E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.732384E+01,3.338022E+02,-1.078297E+00,6.728236E+00,6.940700E+00,1.705930E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.284137E+01,3.051118E+02,1.793934E+01,1.148953E+01,8.853389E+00,1.514661E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.597379E+01,2.742965E+02,2.320509E+01,6.032278E+00,1.090774E+01,1.309226E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.052146E+01,3.334543E+02,-2.952364E+00,8.993501E+00,6.963891E+00,1.703611E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.625048E+01,3.089114E+02,1.582689E+01,6.165275E+00,8.600084E+00,1.539992E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.832617E+01,3.338331E+02,-1.684569E+00,7.331433E+00,6.938636E+00,1.706136E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.727169E+01,2.947029E+02,2.193112E+01,6.699026E+00,9.547316E+00,1.445268E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.730495E+01,3.072761E+02,1.676284E+01,6.717635E+00,8.709105E+00,1.529090E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.603626E+01,3.333273E+02,-8.236185E-02,6.061903E+00,6.972354E+00,1.702765E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.826756E+01,3.151992E+02,1.212871E+01,3.614977E+00,8.180897E+00,1.581910E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.364010E+01,3.336176E+02,6.565708E-01,5.072454E+00,6.953006E+00,1.704699E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.183675E+01,3.326315E+02,1.867963E+00,4.488932E+00,7.018742E+00,1.698126E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.419447E+01,3.095360E+02,1.532133E+01,5.276995E+00,8.558446E+00,1.544155E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.065877E+01,3.083075E+02,1.541856E+01,4.164764E+00,8.640342E+00,1.535966E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.958955E+01,2.861652E+02,2.475516E+01,8.222219E+00,1.011650E+01,1.388350E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.592905E+01,3.337208E+02,2.369415E+00,3.186282E+00,6.946124E+00,1.705388E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.461460E+01,3.325440E+02,1.062863E+00,5.441052E+00,7.024577E+00,1.697542E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.002351E+01,3.319858E+02,2.707134E+00,4.005692E+00,7.061790E+00,1.693821E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.482329E+01,3.083232E+02,1.451588E+01,3.013035E+00,8.639297E+00,1.536070E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.685540E+01,3.194388E+02,9.529141E+00,6.472885E+00,7.898259E+00,1.610174E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.222283E+01,3.362818E+02,-7.019003E+00,1.072757E+01,6.775392E+00,1.722461E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.617367E+01,2.807679E+02,2.824868E+01,1.750968E+01,1.047631E+01,1.352369E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.828319E+01,3.315486E+02,-1.339551E+01,2.424873E+01,7.090937E+00,1.690906E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.789766E+01,3.317328E+02,3.246237E+00,3.540810E+00,7.078659E+00,1.692134E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.772635E+01,3.091331E+02,1.465458E+01,3.507331E+00,8.585301E+00,1.541470E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.861008E+01,3.211901E+02,9.162297E+00,3.686030E+00,7.781507E+00,1.621849E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.783593E+01,3.002333E+02,1.765785E+01,3.528684E+00,9.178623E+00,1.482138E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.705033E+01,8.525128E+01,-5.780299E+01,3.776425E+02,2.351076E+01,4.892414E-01
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.336499E+01,3.294077E+02,-2.170629E+00,1.220215E+01,7.233663E+00,1.676634E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.929151E+01,3.264298E+02,6.199341E+00,3.834588E+00,7.432189E+00,1.656781E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.682112E+01,3.117868E+02,1.009245E+01,1.923804E+01,8.408392E+00,1.559161E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.777999E+01,3.397487E+02,-6.241306E+01,6.664273E+02,6.544265E+00,1.745573E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.832190E+01,3.338212E+02,-1.672573E+00,7.328682E+00,6.939429E+00,1.706057E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,5.938743E+01,3.304942E+02,3.752660E+00,3.856308E+00,7.161229E+00,1.683877E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.498205E+01,3.594292E+02,-1.701968E+01,5.591394E+00,5.232230E+00,1.876777E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.202802E+01,1.479204E+01,-2.996103E+01,1.050374E+01,4.208041E+00,1.979196E+01
