array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.247936E+01,3.508321E+02,-6.702408E+00,2.695865E+00,5.839985E+00,1.816002E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.686094E+01,3.352317E+02,-1.437904E+00,6.475811E+00,6.880010E+00,1.711999E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.256988E+01,3.073046E+02,1.472875E+01,1.114509E+01,8.741817E+00,1.525818E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.599990E+01,2.761035E+02,2.021756E+01,6.044634E+00,1.082189E+01,1.317811E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.004495E+01,3.349883E+02,-3.134695E+00,8.585609E+00,6.896242E+00,1.710376E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.598807E+01,3.106030E+02,1.393496E+01,6.039029E+00,8.521925E+00,1.547808E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.785773E+01,3.352892E+02,-1.988079E+00,7.039310E+00,6.876180E+00,1.712382E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.711877E+01,2.965540E+02,1.923484E+01,6.614513E+00,9.458524E+00,1.454148E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.704834E+01,3.090382E+02,1.465863E+01,6.576161E+00,8.626247E+00,1.537375E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.558419E+01,3.347329E+02,-5.300290E-01,5.852645E+00,6.913264E+00,1.708674E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.802204E+01,3.165570E+02,1.102266E+01,3.565459E+00,8.124993E+00,1.587501E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.320047E+01,3.349689E+02,1.486784E-01,4.919228E+00,6.897530E+00,1.710247E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.141737E+01,3.339615E+02,1.270809E+00,4.368890E+00,6.964692E+00,1.703531E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.394236E+01,3.111264E+02,1.366410E+01,5.182351E+00,8.487033E+00,1.551297E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.044440E+01,3.097650E+02,1.399994E+01,4.109929E+00,8.577791E+00,1.542221E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.950047E+01,2.882270E+02,2.128990E+01,8.153961E+00,1.001366E+01,1.398634E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.554419E+01,3.349588E+02,1.710409E+00,3.124060E+00,6.898205E+00,1.710179E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.417731E+01,3.339287E+02,5.229211E-01,5.270467E+00,6.966880E+00,1.703312E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,5.962288E+01,3.332916E+02,2.054783E+00,3.910502E+00,7.009351E+00,1.699065E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.466008E+01,3.095993E+02,1.342639E+01,2.988851E+00,8.588840E+00,1.541116E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.650530E+01,3.210545E+02,8.181253E+00,6.291955E+00,7.825156E+00,1.617484E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.172097E+01,3.378131E+02,-6.702230E+00,1.016538E+01,6.707919E+00,1.729208E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.611236E+01,2.836247E+02,2.238142E+01,1.735841E+01,1.032048E+01,1.367952E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.779222E+01,3.336338E+02,-1.209771E+01,2.236421E+01,6.986536E+00,1.701346E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.751583E+01,3.330083E+02,2.559431E+00,3.466920E+00,7.028242E+00,1.697176E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.753115E+01,3.104913E+02,1.343813E+01,3.469833E+00,8.529371E+00,1.547063E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.831366E+01,3.225345E+02,8.189467E+00,3.624406E+00,7.726495E+00,1.627351E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.770204E+01,3.016127E+02,1.622836E+01,3.502625E+00,9.121276E+00,1.487872E+01
