array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.271024E+01,3.503453E+02,-6.591787E+00,2.724427E+00,5.858951E+00,1.814105E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.705800E+01,3.346057E+02,-1.313253E+00,6.581400E+00,6.908258E+00,1.709174E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.268637E+01,3.063551E+02,1.601161E+01,1.129089E+01,8.791630E+00,1.520837E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.598787E+01,2.753117E+02,2.149032E+01,6.038939E+00,1.086119E+01,1.313881E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.024812E+01,3.343193E+02,-3.091034E+00,8.755911E+00,6.927350E+00,1.707265E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.609915E+01,3.098649E+02,1.469791E+01,6.091964E+00,8.557645E+00,1.544235E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.805725E+01,3.346523E+02,-1.888901E+00,7.161438E+00,6.905151E+00,1.709485E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.718349E+01,2.957470E+02,2.034625E+01,6.650072E+00,9.498839E+00,1.450116E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.715718E+01,3.082703E+02,1.550805E+01,6.635583E+00,8.663955E+00,1.533604E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.577652E+01,3.341166E+02,-3.662604E-01,5.940235E+00,6.940864E+00,1.705914E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.812454E+01,3.159592E+02,1.147117E+01,3.585992E+00,8.151358E+00,1.584864E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.338733E+01,3.343749E+02,3.423748E-01,4.983424E+00,6.923647E+00,1.707635E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.159544E+01,3.333760E+02,1.504669E+00,4.419206E+00,6.990239E+00,1.700976E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.404864E+01,3.104309E+02,1.433380E+01,5.221910E+00,8.519913E+00,1.548009E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.053385E+01,3.091255E+02,1.457641E+01,4.132664E+00,8.606941E+00,1.539306E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.953857E+01,2.873287E+02,2.273448E+01,8.183046E+00,1.006006E+01,1.393994E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.570739E+01,3.344109E+02,1.979197E+00,3.150187E+00,6.921245E+00,1.707876E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.436320E+01,3.333208E+02,7.277015E-01,5.341911E+00,6.993921E+00,1.700608E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,5.979280E+01,3.327159E+02,2.314542E+00,3.950410E+00,7.034246E+00,1.696575E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.472652E+01,3.090362E+02,1.387148E+01,2.998655E+00,8.612896E+00,1.538710E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.665396E+01,3.203491E+02,8.713147E+00,6.367781E+00,7.858697E+00,1.614130E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.193514E+01,3.371462E+02,-6.865154E+00,1.039956E+01,6.738890E+00,1.726111E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.614042E+01,2.823849E+02,2.481521E+01,1.742740E+01,1.038965E+01,1.361035E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.800275E+01,3.327389E+02,-1.266866E+01,2.314401E+01,7.032716E+00,1.696728E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.767761E+01,3.324449E+02,2.836761E+00,3.497904E+00,7.052313E+00,1.694769E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.761185E+01,3.098936E+02,1.393346E+01,3.485253E+00,8.555734E+00,1.544427E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.843826E+01,3.219422E+02,8.582781E+00,3.650096E+00,7.752494E+00,1.624751E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.775646E+01,3.010062E+02,1.681578E+01,3.513176E+00,9.148225E+00,1.485178E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.699807E+01,7.953811E+01,-5.358520E+01,3.646216E+02,2.391277E+01,8.723377E-02
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.310048E+01,3.304048E+02,-2.437488E+00,1.183388E+01,7.188322E+00,1.681168E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.909143E+01,3.271750E+02,5.698200E+00,3.789940E+00,7.403640E+00,1.659636E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.662430E+01,3.132271E+02,8.169828E+00,1.868600E+01,8.333499E+00,1.566650E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.747929E+01,3.429092E+02,-5.599228E+01,5.169861E+02,6.354693E+00,1.764531E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.805303E+01,3.346405E+02,-1.877612E+00,7.158824E+00,6.905941E+00,1.709406E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,5.916694E+01,3.312249E+02,3.326703E+00,3.806687E+00,7.133649E+00,1.686635E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.462504E+01,3.599174E+02,-1.641683E+01,5.445236E+00,5.220815E+00,1.877918E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.167043E+01,1.494733E+01,-2.832899E+01,1.011130E+01,4.218818E+00,1.978118E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.089718E+01,2.808604E+02,2.173368E+01,3.995308E+01,1.049128E+01,1.350872E+01
CANMOS,MEA,Meanook,5.461600E+01,2.466530E+02,6.170121E+01,3.082917E+02,1.504852E+01,4.449546E+00,8.662529E+00,1.533747E+01
