array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.410278E+01,3.476407E+02,-5.077715E+00,2.908782E+00,5.968489E+00,1.803151E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.830823E+01,3.309944E+02,1.104979E+00,7.319895E+00,7.078245E+00,1.692175E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.339608E+01,3.006908E+02,2.776034E+01,1.224660E+01,9.098483E+00,1.490152E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.596440E+01,2.708855E+02,2.953133E+01,6.027845E+00,1.108550E+01,1.291450E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.153430E+01,3.303779E+02,-9.378529E-01,9.967873E+00,7.119346E+00,1.688065E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.682362E+01,3.056451E+02,2.131514E+01,6.456119E+00,8.768197E+00,1.523180E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.932284E+01,3.309555E+02,4.405619E-01,8.020469E+00,7.080836E+00,1.691916E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.761797E+01,2.911305E+02,2.877643E+01,6.896852E+00,9.735834E+00,1.426417E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.786170E+01,3.038502E+02,2.284046E+01,7.041706E+00,8.887859E+00,1.511214E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.699626E+01,3.305880E+02,2.218998E+00,6.548025E+00,7.105334E+00,1.689467E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.881813E+01,3.127327E+02,1.513531E+01,3.730346E+00,8.295691E+00,1.570431E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.456914E+01,3.310193E+02,2.914051E+00,5.422906E+00,7.076584E+00,1.692342E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.271852E+01,3.301020E+02,4.201374E+00,4.759728E+00,7.137738E+00,1.686226E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.475467E+01,3.065116E+02,2.002751E+01,5.497586E+00,8.710428E+00,1.528957E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.115768E+01,3.056139E+02,1.921451E+01,4.297184E+00,8.770274E+00,1.522973E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.978525E+01,2.821743E+02,3.297314E+01,8.375365E+00,1.033292E+01,1.366708E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.671139E+01,3.314330E+02,4.481415E+00,3.319573E+00,7.049003E+00,1.695100E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.554110E+01,3.298687E+02,3.476183E+00,5.833303E+00,7.153293E+00,1.684671E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.086032E+01,3.295292E+02,5.034159E+00,4.217434E+00,7.175920E+00,1.682408E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.524016E+01,3.060832E+02,1.718522E+01,3.076382E+00,8.738989E+00,1.526101E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.760360E+01,3.162892E+02,1.408293E+01,6.888458E+00,8.058590E+00,1.594141E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.328980E+01,3.331792E+02,-6.377741E+00,1.209569E+01,6.932588E+00,1.706741E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.625622E+01,2.751592E+02,4.179906E+01,1.771652E+01,1.080059E+01,1.319941E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.929986E+01,3.270437E+02,-1.552383E+01,2.900824E+01,7.341621E+00,1.665838E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.868690E+01,3.293625E+02,5.506650E+00,3.702290E+00,7.187039E+00,1.681296E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.819481E+01,3.066849E+02,1.779239E+01,3.600185E+00,8.698874E+00,1.530113E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.924791E+01,3.187253E+02,1.197384E+01,3.824784E+00,7.896181E+00,1.610382E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.820656E+01,2.977388E+02,2.114397E+01,3.602567E+00,9.295284E+00,1.470472E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.695572E+01,1.060427E+02,-7.259197E+01,3.545564E+02,2.207502E+01,1.924978E+00
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.433756E+01,3.257933E+02,9.022170E-01,1.372054E+01,7.424985E+00,1.657502E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,6.002182E+01,3.239565E+02,8.831147E+00,4.005283E+00,7.547438E+00,1.645256E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.751083E+01,3.064873E+02,2.246362E+01,2.138294E+01,8.712049E+00,1.528795E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.876771E+01,3.177049E+02,-9.016521E+01,2.162162E+03,7.964213E+00,1.603579E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.931833E+01,3.309435E+02,4.555513E-01,8.017127E+00,7.081637E+00,1.691836E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,6.018616E+01,3.280502E+02,6.152223E+00,4.045447E+00,7.274526E+00,1.672547E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.632851E+01,3.577899E+02,-1.922909E+01,6.203632E+00,5.291879E+00,1.870812E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.338225E+01,1.455863E+01,-3.740307E+01,1.222679E+01,4.173961E+00,1.982604E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.095101E+01,2.704444E+02,5.225611E+01,4.042585E+01,1.111491E+01,1.288509E+01
