array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.263127E+01,3.504973E+02,-6.627747E+00,2.714597E+00,5.852579E+00,1.814742E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.698986E+01,3.348055E+02,-1.358467E+00,6.544584E+00,6.898701E+00,1.710130E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.264553E+01,3.066666E+02,1.556289E+01,1.123944E+01,8.774629E+00,1.522537E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.599046E+01,2.755706E+02,2.105470E+01,6.040164E+00,1.084769E+01,1.315231E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.017803E+01,3.345337E+02,-3.109297E+00,8.696567E+00,6.916818E+00,1.708318E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.605973E+01,3.101043E+02,1.443063E+01,6.073096E+00,8.545450E+00,1.545455E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.798832E+01,3.348558E+02,-1.925641E+00,7.118868E+00,6.895347E+00,1.710465E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.715990E+01,2.960106E+02,1.996063E+01,6.637080E+00,9.485030E+00,1.451497E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.711859E+01,3.085199E+02,1.521092E+01,6.614415E+00,8.651078E+00,1.534892E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.570992E+01,3.343131E+02,-4.245952E-01,5.909671E+00,6.931526E+00,1.706847E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.808754E+01,3.161505E+02,1.131312E+01,3.578558E+00,8.142371E+00,1.585763E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.332252E+01,3.345638E+02,2.745085E-01,4.961003E+00,6.914816E+00,1.708518E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.153351E+01,3.335620E+02,1.423400E+00,4.401600E+00,6.981601E+00,1.701840E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.401072E+01,3.106558E+02,1.409872E+01,5.207739E+00,8.508684E+00,1.549132E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.050140E+01,3.093314E+02,1.437338E+01,4.124391E+00,8.596972E+00,1.540303E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.952423E+01,2.876235E+02,2.223589E+01,8.172074E+00,1.004417E+01,1.395583E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.565041E+01,3.345839E+02,1.887849E+00,3.141021E+00,6.913474E+00,1.708653E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.429872E+01,3.335144E+02,6.555951E-01,5.316951E+00,6.984772E+00,1.701523E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,5.973356E+01,3.328985E+02,2.224797E+00,3.936418E+00,7.025832E+00,1.697417E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.470144E+01,3.092162E+02,1.371373E+01,2.994948E+00,8.604657E+00,1.539534E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.660192E+01,3.205767E+02,8.526017E+00,6.341075E+00,7.847289E+00,1.615271E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.186144E+01,3.373598E+02,-6.812278E+00,1.031803E+01,6.728414E+00,1.727159E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.612995E+01,2.827959E+02,2.397252E+01,1.740159E+01,1.036601E+01,1.363399E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.793049E+01,3.330305E+02,-1.247398E+01,2.287175E+01,7.017038E+00,1.698296E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.762105E+01,3.326233E+02,2.741544E+00,3.487018E+00,7.044182E+00,1.695582E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.758215E+01,3.100853E+02,1.375841E+01,3.479565E+00,8.546715E+00,1.545328E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.839393E+01,3.221311E+02,8.445044E+00,3.640921E+00,7.743663E+00,1.625634E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.773573E+01,3.012015E+02,1.660911E+01,3.509151E+00,9.138967E+00,1.486103E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.698041E+01,7.810619E+01,-5.250876E+01,3.603713E+02,1.198878E-02,2.398801E+01
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.303244E+01,3.306514E+02,-2.480864E+00,1.174193E+01,7.175639E+00,1.682436E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.903993E+01,3.273618E+02,5.580853E+00,3.778587E+00,7.394948E+00,1.660505E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.657269E+01,3.135852E+02,7.749503E+00,1.854524E+01,8.313391E+00,1.568661E+01
