array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.192235E+01,3.512106E+02,-6.764235E+00,2.629126E+00,5.820409E+00,1.817959E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.638118E+01,3.357281E+02,-1.027732E+00,6.229735E+00,6.852579E+00,1.714742E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.221142E+01,3.083760E+02,1.374238E+01,1.071426E+01,8.676050E+00,1.532395E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.587510E+01,2.770778E+02,1.815318E+01,5.985952E+00,1.076260E+01,1.323740E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,6.955267E+01,3.355008E+02,-2.278846E+00,8.193853E+00,6.867734E+00,1.713227E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.566361E+01,3.113570E+02,1.322426E+01,5.888563E+00,8.477315E+00,1.552268E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.737311E+01,3.357872E+02,-1.448870E+00,6.756022E+00,6.848636E+00,1.715136E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.686594E+01,2.974581E+02,1.793388E+01,6.478460E+00,9.403912E+00,1.459609E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.672369E+01,3.098386E+02,1.387550E+01,6.403856E+00,8.578542E+00,1.542146E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.511371E+01,3.352337E+02,-2.848380E-01,5.646897E+00,6.885540E+00,1.711446E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.773790E+01,3.171206E+02,1.041890E+01,3.509571E+00,8.093078E+00,1.590692E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.274125E+01,3.354631E+02,1.906035E-01,4.767062E+00,6.870243E+00,1.712976E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.097620E+01,3.344638E+02,1.148943E+00,4.248220E+00,6.936867E+00,1.706313E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.363365E+01,3.118216E+02,1.298306E+01,5.070151E+00,8.446346E+00,1.555365E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.017838E+01,3.103866E+02,1.331296E+01,4.043530E+00,8.542010E+00,1.545799E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.927946E+01,2.893307E+02,1.935893E+01,7.988391E+00,9.945737E+00,1.405426E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.513605E+01,3.354479E+02,1.320128E+00,3.060346E+00,6.871261E+00,1.712874E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.371967E+01,3.344365E+02,6.024063E-01,5.101014E+00,6.938684E+00,1.706132E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,5.919900E+01,3.337964E+02,1.808185E+00,3.813836E+00,6.981359E+00,1.701864E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.445711E+01,3.101148E+02,1.277164E+01,2.959246E+00,8.560131E+00,1.543987E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.611361E+01,3.217269E+02,7.884837E+00,6.098906E+00,7.785989E+00,1.621401E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.120977E+01,3.382724E+02,-5.303300E+00,9.638450E+00,6.682956E+00,1.731704E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.588506E+01,2.854081E+02,1.899654E+01,1.681477E+01,1.020725E+01,1.379275E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.728004E+01,3.343007E+02,-8.870321E+00,2.062625E+01,6.947739E+00,1.705226E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.710990E+01,3.335107E+02,2.205340E+00,3.391200E+00,7.000406E+00,1.699959E+01
