array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.397538E+01,3.480160E+02,-5.384850E+00,2.891007E+00,5.952810E+00,1.804719E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.818782E+01,3.314504E+02,7.620145E-01,7.243192E+00,7.057186E+00,1.694281E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.333572E+01,3.013536E+02,2.648318E+01,1.216054E+01,9.063634E+00,1.493637E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.597639E+01,2.713996E+02,2.880932E+01,6.033508E+00,1.106057E+01,1.293943E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.140917E+01,3.308792E+02,-1.269418E+00,9.838810E+00,7.095261E+00,1.690474E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.675681E+01,3.061356E+02,2.061062E+01,6.421101E+00,8.744839E+00,1.525516E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.920040E+01,3.314237E+02,1.013436E-01,7.930443E+00,7.058965E+00,1.694103E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.758082E+01,2.916623E+02,2.792327E+01,6.875189E+00,9.709726E+00,1.429027E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.779746E+01,3.043643E+02,2.205570E+01,7.003064E+00,8.862925E+00,1.513708E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.687977E+01,3.310309E+02,1.867273E+00,6.485785E+00,7.085149E+00,1.691485E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.875422E+01,3.130983E+02,1.480671E+01,3.716638E+00,8.280659E+00,1.571934E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.445815E+01,3.314382E+02,2.577530E+00,5.379012E+00,7.057995E+00,1.694200E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.261514E+01,3.305064E+02,3.867665E+00,4.726614E+00,7.120116E+00,1.687988E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.468865E+01,3.069644E+02,1.943882E+01,5.470822E+00,8.689587E+00,1.531041E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.109754E+01,3.060132E+02,1.876929E+01,4.280856E+00,8.752997E+00,1.524700E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.977114E+01,2.827641E+02,3.201334E+01,8.364174E+00,1.030294E+01,1.369706E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.662679E+01,3.317973E+02,4.191099E+00,3.304699E+00,7.034056E+00,1.696594E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.542992E+01,3.302985E+02,3.119360E+00,5.783872E+00,7.133980E+00,1.686602E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.076432E+01,3.299193E+02,4.712878E+00,4.192210E+00,7.159256E+00,1.684074E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.518789E+01,3.064087E+02,1.692248E+01,3.068313E+00,8.726628E+00,1.527337E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.751512E+01,3.167730E+02,1.347202E+01,6.837138E+00,8.035678E+00,1.596432E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.315646E+01,3.336933E+02,-6.516845E+00,1.191037E+01,6.907657E+00,1.709234E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.626332E+01,2.759617E+02,4.042998E+01,1.773448E+01,1.075643E+01,1.324357E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.917518E+01,3.277824E+02,-1.520150E+01,2.835159E+01,7.301714E+00,1.669829E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.859905E+01,3.297367E+02,5.204294E+00,3.683706E+00,7.171428E+00,1.682857E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.813773E+01,3.070446E+02,1.745266E+01,3.588649E+00,8.684237E+00,1.531576E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.917578E+01,3.190970E+02,1.165247E+01,3.808657E+00,7.880744E+00,1.611926E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.815721E+01,2.981077E+02,2.073955E+01,3.592578E+00,9.280028E+00,1.471997E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.698106E+01,1.034038E+02,-7.132206E+01,3.605282E+02,2.226029E+01,1.739713E+00
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.421852E+01,3.263746E+02,4.094758E-01,1.351949E+01,7.395570E+00,1.660443E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.993930E+01,3.243380E+02,8.505462E+00,3.985366E+00,7.531344E+00,1.646866E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.743409E+01,3.072947E+02,2.070688E+01,2.112671E+01,8.667566E+00,1.533243E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.866045E+01,3.227894E+02,-8.741574E+01,1.829821E+03,7.634585E+00,1.636541E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.919592E+01,3.314117E+02,1.159673E-01,7.927185E+00,7.059767E+00,1.694023E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,6.009554E+01,3.284347E+02,5.833312E+00,4.023216E+00,7.258231E+00,1.674177E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.614868E+01,3.581120E+02,-1.899083E+01,6.115805E+00,5.279741E+00,1.872026E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.319444E+01,1.468248E+01,-3.636372E+01,1.196271E+01,4.175045E+00,1.982495E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.096939E+01,2.715690E+02,4.992152E+01,4.058922E+01,1.104928E+01,1.295072E+01
CANMOS,MEA,Meanook,5.461600E+01,2.466530E+02,6.226936E+01,3.050561E+02,1.959953E+01,4.618542E+00,8.816805E+00,1.518319E+01
CANMOS,OTT,Ottawa,4.540300E+01,2.844480E+02,5.652822E+01,4.783325E-01,-1.381285E+01,3.287514E+00,5.121988E+00,1.887801E+01
CANMOS,PBQ,Poste de-la-Baleine,5.527700E+01,2.822550E+02,6.612657E+01,3.581177E+02,-1.897284E+01,6.105142E+00,5.279363E+00,1.872064E+01
CANMOS,RES,Resolute,7.469000E+01,2.651050E+02,8.354491E+01,3.176322E+02,-3.789923E+01,7.911869E+01,7.978398E+00,1.602160E+01
CANMOS,STJ,St. John's,4.759500E+01,3.073230E+02,5.435925E+01,3.118692E+01,-2.248991E+01,2.945156E+00,3.074749E+00,2.092525E+01
CANMOS,SNK,Sanikiluaq,5.650000E+01,2.808000E+02,6.736472E+01,3.559049E+02,-1.877283E+01,6.751280E+00,5.426884E+00,1.857312E+01
CANMOS,VIC,Victoria,4.852000E+01,2.365800E+02,5.406248E+01,2.955896E+02,1.982729E+01,2.903139E+00,9.447904E+00,1.455210E+01
CANMOS,WHS,Whiteshell,4.980000E+01,2.647500E+02,6.046163E+01,3.311249E+02,3.946006E+00,4.114292E+00,7.078883E+00,1.692112E+01
CANMOS,YKC,Yellowknife,6.248000E+01,2.455180E+02,6.965784E+01,2.995196E+02,2.573995E+01,8.275158E+00,9.185906E+00,1.481409E+01
AUTUMNX,FSJ,Fort St. John,5.623000E+01,2.392700E+02,6.230482E+01,2.953982E+02,2.349407E+01,4.629438E+00,9.460662E+00,1.453934E+01
AUTUMNX,AKUL,Akulivik,6.082000E+01,2.818500E+02,7.136689E+01,3.580544E+02,-2.546943E+01,9.795789E+00,5.283586E+00,1.871641E+01
AUTUMNX,ATHA,Athabasca,5.471400E+01,2.466860E+02,6.237239E+01,3.050585E+02,1.963390E+01,4.650319E+00,8.816643E+00,1.518336E+01
AUTUMNX,INUK,Inukjuak,5.847000E+01,2.819500E+02,6.915971E+01,3.579519E+02,-2.226597E+01,7.900883E+00,5.290419E+00,1.870958E+01
AUTUMNX,INUV,Inuvik,6.841300E+01,2.262300E+02,7.129540E+01,2.723749E+02,3.410031E+01,9.723709E+00,1.099555E+01,1.300445E+01
AUTUMNX,KJPK,Kuujjuarapik,5.528000E+01,2.822400E+02,6.613035E+01,3.580943E+02,-1.896146E+01,6.106962E+00,5.280924E+00,1.871908E+01
AUTUMNX,LARG,La,5.515800E+01,2.547390E+02,6.429961E+01,3.155954E+02,1.415245E+01,5.317296E+00,8.114184E+00,1.588582E+01
AUTUMNX,LETH,Lethbridge,4.963700E+01,2.471320E+02,5.743343E+01,3.074173E+02,1.711057E+01,3.451317E+00,8.659387E+00,1.534061E+01
AUTUMNX,PUVR,Puvirnituq,6.005000E+01,2.827100E+02,7.059497E+01,3.593927E+02,-2.516349E+01,9.059114E+00,5.194362E+00,1.880564E+01
AUTUMNX,RADI,Radisson,5.379000E+01,2.823800E+02,6.470683E+01,3.581722E+02,-1.770059E+01,5.478172E+00,5.275732E+00,1.872427E+01
AUTUMNX,REDR,Red,5.214300E+01,2.461610E+02,5.972681E+01,3.053770E+02,1.862172E+01,3.934831E+00,8.795408E+00,1.520459E+01
AUTUMNX,ROTH,Priddis,5.087300E+01,2.456980E+02,5.837053E+01,3.052554E+02,1.825608E+01,3.636094E+00,8.803515E+00,1.519648E+01
AUTUMNX,SALU,Salluit,6.220000E+01,2.843500E+02,7.248481E+01,2.490980E+00,-3.000013E+01,1.104044E+01,4.987812E+00,1.901219E+01
AUTUMNX,SCHF,Schefferville,5.480000E+01,2.931900E+02,6.446269E+01,1.458544E+01,-2.568885E+01,5.380795E+00,4.181515E+00,1.981849E+01
AUTUMNX,SEPT,Spet-Iles,5.022000E+01,2.937300E+02,5.994668E+01,1.445094E+01,-2.222277E+01,3.987140E+00,4.190481E+00,1.980952E+01
AUTUMNX,STFL,Saint-Felicien,4.865000E+01,2.875500E+02,5.932675E+01,5.390785E+00,-1.791668E+01,3.842544E+00,4.794491E+00,1.920551E+01
AUTUMNX,VLDR,Val-d'Or,4.805000E+01,2.822200E+02,5.923385E+01,3.574232E+02,-1.342928E+01,3.821632E+00,5.325663E+00,1.867434E+01
DTU,AMK,Tasiilaq,6.560000E+01,3.223700E+02,6.953596E+01,5.464138E+01,-3.030436E+01,8.181050E+00,1.511119E+00,2.248888E+01
DTU,ATU,Attu,6.793000E+01,3.064300E+02,7.474204E+01,3.907718E+01,-4.072556E+01,1.443918E+01,2.548732E+00,2.145127E+01
DTU,BFE,Brorfelde,5.562500E+01,1.167200E+01,5.216480E+01,8.988060E+01,-1.346329E-01,2.657806E+00,2.316184E+01,8.381628E-01
DTU,DMH,Danmarkshavn,7.677000E+01,3.413700E+02,7.722445E+01,8.727968E+01,-2.562624E+01,2.045009E+01,2.333523E+01,6.647682E-01
DTU,FHB,Paamiut,6.200000E+01,3.103200E+02,6.830372E+01,3.943600E+01,-3.241951E+01,7.316997E+00,2.524810E+00,2.147519E+01
DTU,GDH,Qeqertarsuaq,6.925000E+01,3.064700E+02,7.596341E+01,4.053433E+01,-4.248424E+01,1.699919E+01,2.451589E+00,2.154841E+01
DTU,GHB,Nuuk,6.417000E+01,3.082700E+02,7.082454E+01,3.832962E+01,-3.541420E+01,9.268926E+00,2.598569E+00,2.140143E+01
DTU,HOV,Faroe Islands,6.150000E+01,3.532400E+02,6.026203E+01,7.798216E+01,-1.014461E+01,4.064215E+00,2.395507E+01,4.493342E-02
DTU,KUV,Kullorsuaq,7.457000E+01,3.028200E+02,8.131339E+01,4.481906E+01,-5.244882E+01,4.384038E+01,2.165940E+00,2.183406E+01
DTU,NAQ,Narsarsuaq,6.116000E+01,3.145600E+02,6.660611E+01,4.370593E+01,-3.009288E+01,6.343214E+00,2.240148E+00,2.175985E+01
DTU,NRD,Nord,8.160000E+01,3.433300E+02,8.088771E+01,1.058985E+02,-2.757735E+01,3.987083E+01,2.209398E+01,1.906023E+00
DTU,NRSQ,Narsarsuaq,6.116200E+01,3.145580E+02,6.660853E+01,4.370484E+01,-3.009543E+01,6.344457E+00,2.240221E+00,2.175978E+01
DTU,ROE,Romo,5.517200E+01,8.550000E+00,5.182133E+01,8.715754E+01,-1.328423E+00,2.617341E+00,2.334337E+01,6.566256E-01
DTU,SCO,Ittoqqortoormiit,7.048000E+01,3.380300E+02,7.175110E+01,7.346941E+01,-2.412578E+01,1.019782E+01,2.559167E-01,2.374408E+01
DTU,SKT,Maniitsoq,6.542000E+01,3.071000E+02,7.224569E+01,3.777597E+01,-3.728310E+01,1.075431E+01,2.635479E+00,2.136452E+01
DTU,STF,Kangerlussuaq,6.702000E+01,3.092800E+02,7.337144E+01,4.175238E+01,-3.835434E+01,1.221136E+01,2.370385E+00,2.162961E+01
DTU,SUM,Summit Ice Cap,7.232000E+01,3.217000E+02,7.614256E+01,6.189512E+01,-3.697128E+01,1.743267E+01,1.027536E+00,2.297246E+01
DTU,SVS,Savissivik,7.602000E+01,2.949000E+02,8.373467E+01,3.619353E+01,-6.012921E+01,8.396323E+01,2.740975E+00,2.125902E+01
DTU,TAB,Thule Air Base ,7.954000E+01,2.911800E+02,8.694063E+01,5.091419E+01,-7.079142E+01,3.510711E+02,1.759598E+00,2.224040E+01
DTU,TDC,Tristan Da Cunha ,-3.706800E+01,3.476830E+02,-3.896576E+01,4.830743E+01,-2.434498E+01,1.654150E+00,1.933382E+00,2.206662E+01
DTU,THL,Qaanaaq,7.747000E+01,2.907700E+02,8.547857E+01,3.364464E+01,-6.611907E+01,1.609145E+02,2.910901E+00,2.108910E+01
DTU,UMQ,Uummannaq,7.068000E+01,3.078700E+02,7.703529E+01,4.414283E+01,-4.372736E+01,1.986755E+01,2.211022E+00,2.178898E+01
DTU,UPN,Upernavik,7.278000E+01,3.038500E+02,7.959621E+01,4.226963E+01,-4.898154E+01,3.066483E+01,2.335902E+00,2.166410E+01
IMAGE,NAL,Ny Alesund,7.892000E+01,1.195000E+01,7.601366E+01,1.120215E+02,-2.207169E+00,1.711908E+01,2.168578E+01,2.314220E+00
IMAGE,LYR,Longyearbyen,7.820000E+01,1.582000E+01,7.506794E+01,1.128356E+02,9.494853E-01,1.506123E+01,2.163151E+01,2.368493E+00
IMAGE,HOR,Hornsund,7.700000E+01,1.560000E+01,7.397098E+01,1.103820E+02,9.868669E-01,1.311569E+01,2.179508E+01,2.204920E+00
IMAGE,HOP,Hopen Island,7.651000E+01,2.501000E+01,7.288119E+01,1.158899E+02,7.805103E+00,1.154144E+01,2.142788E+01,2.572115E+00
IMAGE,BJN,Bear Island,7.450000E+01,1.920000E+01,7.133338E+01,1.089874E+02,3.747100E+00,9.761893E+00,2.188805E+01,2.111948E+00
IMAGE,NOR,Nordkapp,7.109000E+01,2.579000E+01,6.759511E+01,1.101032E+02,7.726278E+00,6.883507E+00,2.181366E+01,2.186338E+00
IMAGE,SOR,Soroya,7.054000E+01,2.222000E+01,6.725284E+01,1.068965E+02,5.487532E+00,6.688517E+00,2.202744E+01,1.972556E+00
IMAGE,ALT,Alta,6.986000E+01,2.296000E+01,6.653224E+01,1.068733E+02,5.850176E+00,6.305589E+00,2.202899E+01,1.971007E+00
IMAGE,KEV,Kevo,6.976000E+01,2.701000E+01,6.621455E+01,1.099177E+02,8.190789E+00,6.147745E+00,2.182603E+01,2.173971E+00
IMAGE,TRO,Tromso,6.966000E+01,1.894000E+01,6.657517E+01,1.036304E+02,3.419111E+00,6.327412E+00,2.224518E+01,1.754818E+00
IMAGE,MAS,Masi,6.946000E+01,2.370000E+01,6.609113E+01,1.071146E+02,6.229352E+00,6.088115E+00,2.201290E+01,1.987097E+00
IMAGE,AND,Andenes,6.930000E+01,1.603000E+01,6.640544E+01,1.011068E+02,1.634152E+00,6.241818E+00,2.241343E+01,1.586574E+00
IMAGE,KIL,Kilpisjärvi,6.906000E+01,2.077000E+01,6.585890E+01,1.045331E+02,4.466706E+00,5.978401E+00,2.218500E+01,1.814996E+00
IMAGE,KAU,Kautokeino,6.902000E+01,2.305000E+01,6.568685E+01,1.062627E+02,5.789988E+00,5.899140E+00,2.206970E+01,1.930302E+00
IMAGE,IVA,Ivalo,6.856000E+01,2.729000E+01,6.500562E+01,1.092305E+02,8.090260E+00,5.601265E+00,2.187185E+01,2.128154E+00
IMAGE,ABK,Abisko,6.835000E+01,1.882000E+01,6.526137E+01,1.024682E+02,3.269125E+00,5.710205E+00,2.232267E+01,1.677334E+00
IMAGE,LEK,Leknes,6.813000E+01,1.354000E+01,6.539237E+01,9.823567E+01,1.425359E-01,5.767326E+00,2.260483E+01,1.395168E+00
IMAGE,MUO,Muonio,6.802000E+01,2.353000E+01,6.465533E+01,1.058862E+02,5.916566E+00,5.457396E+00,2.209480E+01,1.905204E+00
IMAGE,LOZ,Lovozero,6.797000E+01,3.508000E+01,6.408966E+01,1.150658E+02,1.195109E+01,5.237312E+00,2.148282E+01,2.517176E+00
IMAGE,KIR,Kiruna,6.784000E+01,2.042000E+01,6.464781E+01,1.033242E+02,4.149223E+00,5.454372E+00,2.226560E+01,1.734402E+00
IMAGE,RST,Rost,6.752000E+01,1.209000E+01,6.487375E+01,9.664277E+01,-6.933184E-01,5.546397E+00,2.271103E+01,1.288974E+00
IMAGE,SOD,Sodankylä,6.737000E+01,2.663000E+01,6.384436E+01,1.078869E+02,7.476705E+00,5.146301E+00,2.196142E+01,2.038584E+00
IMAGE,PEL,Pello,6.690000E+01,2.408000E+01,6.349513E+01,1.055489E+02,6.037108E+00,5.021080E+00,2.211728E+01,1.882717E+00
IMAGE,JCK,Jackvik,6.640000E+01,1.698000E+01,6.338688E+01,9.961596E+01,2.131324E+00,4.983267E+00,2.251281E+01,1.487187E+00
IMAGE,DON,Donna,6.611000E+01,1.250000E+01,6.338829E+01,9.592164E+01,-3.757486E-01,4.983756E+00,2.275910E+01,1.240899E+00
IMAGE,RAN,Ranua,6.590000E+01,2.641000E+01,6.237010E+01,1.067873E+02,7.049664E+00,4.649609E+00,2.203472E+01,1.965278E+00
IMAGE,RVK,Rorvik,6.494000E+01,1.098000E+01,6.227901E+01,9.394776E+01,-1.146948E+00,4.621504E+00,2.289069E+01,1.109307E+00
IMAGE,LYC,Lycksele,6.461000E+01,1.875000E+01,6.143470E+01,9.987305E+01,2.989177E+00,4.373745E+00,2.249567E+01,1.504327E+00
IMAGE,OUJ,Oulujärvi,6.452000E+01,2.723000E+01,6.093235E+01,1.066738E+02,7.142396E+00,4.236527E+00,2.204229E+01,1.957712E+00
IMAGE,MEK,Mekrijärvi,6.277000E+01,3.097000E+01,5.901270E+01,1.089140E+02,8.334360E+00,3.772608E+00,2.189295E+01,2.107054E+00
IMAGE,HAN,Hankasalmi,6.225000E+01,2.660000E+01,5.863100E+01,1.050209E+02,6.359816E+00,3.690445E+00,2.215248E+01,1.847517E+00
IMAGE,DOB,Dombas,6.207000E+01,9.110000E+00,5.937439E+01,9.075739E+01,-1.855507E+00,3.853343E+00,2.310338E+01,8.966159E-01
IMAGE,SOL,Solund,6.108000E+01,4.840000E+00,5.863601E+01,8.684684E+01,-3.873299E+00,3.691505E+00,2.336409E+01,6.359122E-01
IMAGE,NUR,Nurmijärvi,6.050000E+01,2.465000E+01,5.688649E+01,1.026135E+02,5.215444E+00,3.350723E+00,2.231298E+01,1.687023E+00
IMAGE,HAR,Harestua,6.021000E+01,1.071000E+01,5.726047E+01,9.106858E+01,-8.898643E-01,3.418954E+00,2.308264E+01,9.173619E-01
IMAGE,UPS,Uppsala,5.990000E+01,1.735000E+01,5.655582E+01,9.630452E+01,2.104023E+00,3.292311E+00,2.273358E+01,1.266424E+00
IMAGE,KAR,Karmoy,5.921000E+01,5.240000E+00,5.655542E+01,8.621820E+01,-3.342987E+00,3.292241E+00,2.340600E+01,5.940026E-01
IMAGE,TAR,Tartu,5.826000E+01,2.646000E+01,5.448297E+01,1.032585E+02,5.500818E+00,2.962989E+00,2.226998E+01,1.730024E+00
IMAGE,BRZ,Birzai,5.617000E+01,2.486000E+01,5.230932E+01,1.011588E+02,4.599081E+00,2.675171E+00,2.240996E+01,1.590044E+00
IMAGE,HLP,Hel,5.461000E+01,1.882000E+01,5.076963E+01,9.548056E+01,2.455921E+00,2.500123E+00,2.278851E+01,1.211494E+00
IMAGE,SUW,Suwałki,5.401000E+01,2.318000E+01,5.001775E+01,9.902425E+01,3.786638E+00,2.422065E+00,2.255226E+01,1.447739E+00
IMAGE,WNG,Wingst,5.374000E+01,9.070000E+00,5.016722E+01,8.705892E+01,-9.829663E-01,2.437222E+00,2.334995E+01,6.500511E-01
IMAGE,NGK,Niemegk,5.207000E+01,1.268000E+01,4.810878E+01,8.949007E+01,4.089006E-01,2.242917E+00,2.318787E+01,8.121279E-01
IMAGE,PPN,Polesie,5.145000E+01,2.313000E+01,4.721810E+01,9.825614E+01,3.491364E+00,2.167667E+00,2.260347E+01,1.396532E+00
GIMA,ARCT,Arctic Village,6.813300E+01,2.144330E+02,6.871478E+01,2.621972E+02,2.899746E+01,7.588584E+00,1.167406E+01,1.232594E+01
GIMA,BETT,Bettles,6.690100E+01,2.084460E+02,6.639461E+01,2.584686E+02,2.508422E+01,6.236422E+00,1.192264E+01,1.207736E+01
GIMA,CIGO,College Int'l Geophysical Observatory,6.487300E+01,2.121400E+02,6.504439E+01,2.631014E+02,2.589297E+01,5.617563E+00,1.161378E+01,1.238622E+01
GIMA,EAGL,Eagle,6.478000E+01,2.188380E+02,6.627519E+01,2.689658E+02,2.863436E+01,6.177380E+00,1.122283E+01,1.277717E+01
GIMA,FYKN,Fort Yukon,6.656000E+01,2.147860E+02,6.723038E+01,2.639560E+02,2.813518E+01,6.676028E+00,1.155681E+01,1.244319E+01
