array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.375203E+01,3.484183E+02,-5.744293E+00,2.860303E+00,5.930630E+00,1.806937E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.797841E+01,3.319939E+02,2.333937E-01,7.112782E+00,7.025592E+00,1.697441E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.321483E+01,3.022452E+02,2.436466E+01,1.199095E+01,9.008836E+00,1.499116E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.596962E+01,2.720846E+02,2.747642E+01,6.030312E+00,1.101954E+01,1.298046E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.119323E+01,3.314826E+02,-1.757007E+00,9.622109E+00,7.059680E+00,1.694032E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.662975E+01,3.067704E+02,1.945774E+01,6.355333E+00,8.707158E+00,1.529284E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.898821E+01,3.319828E+02,-4.145694E-01,7.778146E+00,7.026329E+00,1.697367E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.749974E+01,2.923681E+02,2.651025E+01,6.828276E+00,9.667310E+00,1.433269E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.767395E+01,3.050347E+02,2.077928E+01,6.929701E+00,8.822870E+00,1.517713E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.667574E+01,3.315587E+02,1.315270E+00,6.379013E+00,7.054602E+00,1.694540E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.863175E+01,3.135537E+02,1.417597E+01,3.690606E+00,8.254941E+00,1.574506E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.426131E+01,3.319346E+02,2.039474E+00,5.302560E+00,7.029544E+00,1.697046E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.242868E+01,3.309864E+02,3.322078E+00,4.667829E+00,7.092757E+00,1.690724E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.456369E+01,3.075451E+02,1.845463E+01,5.420738E+00,8.655514E+00,1.534449E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.098364E+01,3.065197E+02,1.798491E+01,4.250209E+00,8.723871E+00,1.527613E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.972319E+01,2.835656E+02,3.030023E+01,8.326319E+00,1.025415E+01,1.374585E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.646408E+01,3.322234E+02,3.715376E+00,3.276415E+00,7.010291E+00,1.698971E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.523320E+01,3.308113E+02,2.548057E+00,5.698038E+00,7.104434E+00,1.689557E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.058783E+01,3.303822E+02,4.177957E+00,4.146483E+00,7.133039E+00,1.686696E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.508845E+01,3.068129E+02,1.637847E+01,3.053062E+00,8.704326E+00,1.529567E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.735352E+01,3.173841E+02,1.247716E+01,6.744952E+00,7.999575E+00,1.600042E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.292897E+01,3.343044E+02,-6.689267E+00,1.160419E+01,6.871559E+00,1.712844E+01
