array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.294480E+01,3.498860E+02,-6.483207E+00,2.754004E+00,5.871723E+00,1.812828E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.726042E+01,3.339996E+02,-1.174439E+00,6.692737E+00,6.930819E+00,1.706918E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.280563E+01,3.054123E+02,1.739918E+01,1.144325E+01,8.836635E+00,1.516336E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.597698E+01,2.745354E+02,2.279617E+01,6.033786E+00,1.089510E+01,1.310490E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.045646E+01,3.336673E+02,-3.034444E+00,8.936096E+00,6.952969E+00,1.704703E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.621467E+01,3.091424E+02,1.551051E+01,6.147800E+00,8.587963E+00,1.541204E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.826207E+01,3.340346E+02,-1.775810E+00,7.290337E+00,6.928488E+00,1.707151E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.725114E+01,2.949533E+02,2.151369E+01,6.687567E+00,9.533903E+00,1.446610E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.727014E+01,3.075168E+02,1.641277E+01,6.698157E+00,8.696340E+00,1.530366E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.597424E+01,3.335210E+02,-1.877159E-01,6.032495E+00,6.962722E+00,1.703728E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.823305E+01,3.153832E+02,1.194680E+01,3.607947E+00,8.171912E+00,1.582809E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.357967E+01,3.338031E+02,5.491156E-01,5.050936E+00,6.943918E+00,1.705608E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.177903E+01,3.328136E+02,1.751441E+00,4.472089E+00,7.009885E+00,1.699011E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.415973E+01,3.097527E+02,1.504591E+01,5.263790E+00,8.547276E+00,1.545272E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.062864E+01,3.085052E+02,1.518818E+01,4.156984E+00,8.630446E+00,1.536955E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.957820E+01,2.864418E+02,2.424246E+01,8.213472E+00,1.010134E+01,1.389866E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.587598E+01,3.338890E+02,2.254620E+00,3.177575E+00,6.938195E+00,1.706181E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.455453E+01,3.327344E+02,9.477128E-01,5.417098E+00,7.015168E+00,1.698483E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,5.996829E+01,3.321641E+02,2.586299E+00,3.992344E+00,7.053186E+00,1.694681E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.479931E+01,3.084948E+02,1.434420E+01,3.009459E+00,8.631137E+00,1.536886E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.680758E+01,3.196608E+02,9.285011E+00,6.447683E+00,7.886741E+00,1.611326E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.215447E+01,3.364954E+02,-7.029960E+00,1.064818E+01,6.764435E+00,1.723557E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.616748E+01,2.811488E+02,2.739251E+01,1.749430E+01,1.045421E+01,1.354579E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.821749E+01,3.318431E+02,-1.329641E+01,2.398283E+01,7.074587E+00,1.692541E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.784497E+01,3.319064E+02,3.124309E+00,3.530455E+00,7.070366E+00,1.692963E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.769844E+01,3.093166E+02,1.445937E+01,3.501927E+00,8.576349E+00,1.542365E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.856882E+01,3.213727E+02,8.998002E+00,3.677348E+00,7.772613E+00,1.622739E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.781607E+01,3.004190E+02,1.743586E+01,3.524799E+00,9.169522E+00,1.483048E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.703957E+01,8.392344E+01,-5.683749E+01,3.749052E+02,2.360256E+01,3.974379E-01
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.330249E+01,3.296531E+02,-2.301527E+00,1.211355E+01,7.220583E+00,1.677942E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.924358E+01,3.266113E+02,6.052708E+00,3.823813E+00,7.423374E+00,1.657663E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.677583E+01,3.121367E+02,9.509141E+00,1.910884E+01,8.388345E+00,1.561166E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.771127E+01,3.405907E+02,-6.089981E+01,6.270308E+02,6.491412E+00,1.750859E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.825781E+01,3.340227E+02,-1.763988E+00,7.287619E+00,6.929280E+00,1.707072E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,5.933465E+01,3.306724E+02,3.624455E+00,3.844331E+00,7.152629E+00,1.684737E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.489640E+01,3.595504E+02,-1.688093E+01,5.555760E+00,5.227434E+00,1.877257E+01
