array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.393247E+01,3.481406E+02,-5.486977E+00,2.885063E+00,5.945425E+00,1.805457E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.814734E+01,3.316013E+02,6.496626E-01,7.217691E+00,7.048044E+00,1.695196E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.331509E+01,3.015735E+02,2.606288E+01,1.213134E+01,9.049894E+00,1.495011E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.597993E+01,2.715711E+02,2.856769E+01,6.035182E+00,1.105006E+01,1.294994E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.136712E+01,3.310449E+02,-1.377058E+00,9.796016E+00,7.085137E+00,1.691486E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.673413E+01,3.062985E+02,2.037743E+01,6.409284E+00,8.734900E+00,1.526510E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.915924E+01,3.315786E+02,-9.495581E-03,7.900538E+00,7.049560E+00,1.695044E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.756799E+01,2.918391E+02,2.763962E+01,6.867728E+00,9.698856E+00,1.430114E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.777563E+01,3.045350E+02,2.179607E+01,6.990005E+00,8.852463E+00,1.514754E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.684059E+01,3.311776E+02,1.751694E+00,6.465065E+00,7.076290E+00,1.692371E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.873259E+01,3.132198E+02,1.469728E+01,3.712019E+00,8.273475E+00,1.572652E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.442081E+01,3.315771E+02,2.466443E+00,5.364373E+00,7.049657E+00,1.695034E+01
