array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.184833E+01,3.512814E+02,-6.773531E+00,2.620481E+00,5.815947E+00,1.818405E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.631803E+01,3.358148E+02,-9.820876E-01,6.198456E+00,6.847058E+00,1.715294E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.216537E+01,3.085366E+02,1.359461E+01,1.066078E+01,8.665603E+00,1.533440E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.586070E+01,2.772241E+02,1.787559E+01,5.979237E+00,1.075310E+01,1.324690E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,6.948803E+01,3.355898E+02,-2.177730E+00,8.144498E+00,6.862054E+00,1.713795E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.562169E+01,3.114772E+02,1.311819E+01,5.869562E+00,8.469566E+00,1.553043E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.730935E+01,3.358742E+02,-1.386887E+00,6.720103E+00,6.843094E+00,1.715691E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.683399E+01,2.975972E+02,1.775081E+01,6.461581E+00,9.394896E+00,1.460510E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.668184E+01,3.099648E+02,1.375901E+01,6.382165E+00,8.570393E+00,1.542961E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.505176E+01,3.353208E+02,-2.605619E-01,5.620673E+00,6.879988E+00,1.712001E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.770101E+01,3.172154E+02,1.032943E+01,3.502424E+00,8.087018E+00,1.591298E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.268074E+01,3.355493E+02,1.886902E-01,4.747585E+00,6.864760E+00,1.713524E+01
