array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.309171E+01,3.495887E+02,-6.378312E+00,2.772822E+00,5.878375E+00,1.812162E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.738694E+01,3.336037E+02,-9.809394E-01,6.763857E+00,6.944045E+00,1.705596E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.287662E+01,3.048101E+02,1.848735E+01,1.153546E+01,8.863615E+00,1.513638E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.597015E+01,2.740577E+02,2.361386E+01,6.030562E+00,1.091377E+01,1.308623E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.058615E+01,3.332399E+02,-2.868819E+00,9.051208E+00,6.968297E+00,1.703170E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.628587E+01,3.086797E+02,1.614542E+01,6.182623E+00,8.605641E+00,1.539436E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.838996E+01,3.336305E+02,-1.592040E+00,7.372695E+00,6.942254E+00,1.705775E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.729179E+01,2.944521E+02,2.235032E+01,6.710258E+00,9.554151E+00,1.444585E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.733934E+01,3.070347E+02,1.711552E+01,6.736959E+00,8.715309E+00,1.528469E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.609795E+01,3.331327E+02,2.414264E-02,6.091387E+00,6.975441E+00,1.702456E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.830169E+01,3.150148E+02,1.231097E+01,3.621953E+00,8.183299E+00,1.581670E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.370020E+01,3.334312E+02,7.649214E-01,5.094003E+00,6.955539E+00,1.704446E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.189414E+01,3.324488E+02,1.985252E+00,4.505779E+00,7.021037E+00,1.697896E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.422879E+01,3.093187E+02,1.559815E+01,5.290098E+00,8.563045E+00,1.543696E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.068851E+01,3.081095E+02,1.564953E+01,4.172467E+00,8.643655E+00,1.535635E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.960040E+01,2.858882E+02,2.526951E+01,8.230596E+00,1.012507E+01,1.387493E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.598175E+01,3.335522E+02,2.484543E+00,3.194969E+00,6.947476E+00,1.705252E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.467433E+01,3.323528E+02,1.179072E+00,5.465045E+00,7.027435E+00,1.697256E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.007837E+01,3.318069E+02,2.828585E+00,4.019028E+00,7.063826E+00,1.693617E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.484691E+01,3.081514E+02,1.468754E+01,3.016562E+00,8.640863E+00,1.535914E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.690284E+01,3.192159E+02,9.775644E+00,6.498039E+00,7.903227E+00,1.609677E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.229091E+01,3.360666E+02,-7.007813E+00,1.080754E+01,6.779848E+00,1.722015E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.617925E+01,2.803868E+02,2.911012E+01,1.752352E+01,1.049184E+01,1.350816E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.834856E+01,3.312509E+02,-1.349865E+01,2.451777E+01,7.100898E+00,1.689910E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.794999E+01,3.315586E+02,3.368616E+00,3.551145E+00,7.080379E+00,1.691962E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.775389E+01,3.089494E+02,1.485001E+01,3.512676E+00,8.587665E+00,1.541234E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.865096E+01,3.210070E+02,9.327048E+00,3.694667E+00,7.783823E+00,1.621618E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.785540E+01,3.000474E+02,1.787996E+01,3.532501E+00,9.181130E+00,1.481887E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.705949E+01,8.658809E+01,-5.877357E+01,3.799972E+02,2.341175E+01,5.882510E-01
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.342715E+01,3.291605E+02,-2.036580E+00,1.229128E+01,7.240255E+00,1.675974E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.933907E+01,3.262479E+02,6.346539E+00,3.845331E+00,7.434432E+00,1.656557E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.686589E+01,3.114345E+02,1.069364E+01,1.936709E+01,8.421991E+00,1.557801E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.784819E+01,3.388531E+02,-6.397222E+01,7.093206E+02,6.594082E+00,1.740592E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.838568E+01,3.336186E+02,-1.579870E+00,7.369910E+00,6.943047E+00,1.705695E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,5.943986E+01,3.303154E+02,3.881438E+00,3.868267E+00,7.163260E+00,1.683674E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.506751E+01,3.593073E+02,-1.715984E+01,5.627322E+00,5.230470E+00,1.876953E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.211366E+01,1.474951E+01,-3.036865E+01,1.060123E+01,4.200988E+00,1.979901E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.093001E+01,2.780021E+02,2.903079E+01,4.024043E+01,1.065082E+01,1.334918E+01
CANMOS,MEA,Meanook,5.461600E+01,2.466530E+02,6.185763E+01,3.072416E+02,1.620944E+01,4.495048E+00,8.701517E+00,1.529848E+01
