array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,ANNA,Ann Arbor,4.241700E+01,2.760980E+02,5.387248E+01,3.482334E+02,-5.573003E+00,2.876789E+00,5.938266E+00,1.806173E+01
CARISMA,BACK,Back Lake,5.770700E+01,2.657940E+02,6.809118E+01,3.317328E+02,5.091586E-01,7.182540E+00,7.038308E+00,1.696169E+01
CARISMA,CONT,Contwoyto,6.575400E+01,2.487500E+02,7.328194E+01,3.017983E+02,2.549107E+01,1.208464E+01,9.033941E+00,1.496606E+01
CARISMA,DAWS,Dawson City,6.404800E+01,2.208900E+02,6.597672E+01,2.717423E+02,2.820404E+01,6.033665E+00,1.103768E+01,1.296232E+01
CARISMA,ESKI,Eskimo Point,6.110600E+01,2.659500E+02,7.130930E+01,3.311917E+02,-1.505967E+00,9.737654E+00,7.074384E+00,1.692562E+01
CARISMA,FCHP,Fort Chipewyan,5.876900E+01,2.488940E+02,6.669953E+01,3.064562E+02,2.006924E+01,6.391321E+00,8.723414E+00,1.527659E+01
CARISMA,FCHU,Fort Churchill,5.876300E+01,2.659200E+02,6.910237E+01,3.317140E+02,-1.464190E-01,7.859509E+00,7.039560E+00,1.696044E+01
CARISMA,FSIM,Fort Simpson,6.175600E+01,2.387700E+02,6.754546E+01,2.920158E+02,2.726214E+01,6.854669E+00,9.686109E+00,1.431389E+01
CARISMA,FSMI,Fort Smith,6.001700E+01,2.480500E+02,6.774194E+01,3.047021E+02,2.145523E+01,6.969934E+00,8.840357E+00,1.515964E+01
CARISMA,GILL,Gillam,5.637600E+01,2.653600E+02,6.678579E+01,3.313052E+02,1.604643E+00,6.436252E+00,7.066814E+00,1.693319E+01
CARISMA,GULL,Gull Lake,5.006100E+01,2.517390E+02,5.869912E+01,3.133313E+02,1.452317E+01,3.704888E+00,8.265074E+00,1.573493E+01
CARISMA,ISLL,Island Lake,5.385600E+01,2.653400E+02,6.436779E+01,3.316967E+02,2.322941E+00,5.343695E+00,7.040713E+00,1.695929E+01
CARISMA,LGRR,Little Grand Rapids,5.203500E+01,2.645370E+02,6.252993E+01,3.307563E+02,3.611197E+00,4.699599E+00,7.103411E+00,1.689659E+01
CARISMA,MCMU,Fort McMurray,5.665700E+01,2.487900E+02,6.463225E+01,3.072586E+02,1.897953E+01,5.448125E+00,8.669924E+00,1.533008E+01
CARISMA,MSTK,Ministik Lake,5.335100E+01,2.470260E+02,6.104614E+01,3.062708E+02,1.840864E+01,4.266980E+00,8.735777E+00,1.526422E+01
CARISMA,NORM,Norman Wells,6.525700E+01,2.333110E+02,6.975195E+01,2.831624E+02,3.122828E+01,8.348994E+00,1.027633E+01,1.372367E+01
CARISMA,OSAK,Osakis,4.587100E+01,2.649170E+02,5.655366E+01,3.320203E+02,3.967710E+00,3.291935E+00,7.019142E+00,1.698086E+01
CARISMA,OXFO,Oxford House,5.492900E+01,2.647130E+02,6.533955E+01,3.305649E+02,2.849143E+00,5.744187E+00,7.116171E+00,1.688383E+01
CARISMA,PINA,Pinawa,5.019900E+01,2.639600E+02,6.068407E+01,3.301603E+02,4.462760E+00,4.171314E+00,7.143144E+00,1.685686E+01
CARISMA,POLS,Polson,4.766400E+01,2.457910E+02,5.514306E+01,3.066158E+02,1.668267E+01,3.061421E+00,8.712775E+00,1.528722E+01
CARISMA,RABB,Rabbit Lake,5.822200E+01,2.563200E+02,6.744151E+01,3.170842E+02,1.300395E+01,6.794902E+00,8.014880E+00,1.598512E+01
CARISMA,RANK,Rankin Inlet,6.282400E+01,2.678900E+02,7.305091E+01,3.340111E+02,-6.605154E+00,1.176678E+01,6.886423E+00,1.711358E+01
CARISMA,SACH,Sachs Harbour,7.198000E+01,2.347700E+02,7.625854E+01,2.765247E+02,3.918739E+01,1.772239E+01,1.071885E+01,1.328115E+01
CARISMA,TALO,Taloyoak,6.954000E+01,2.664500E+02,7.907510E+01,3.282548E+02,-1.492998E+01,2.784071E+01,7.270179E+00,1.672982E+01
CARISMA,THRF,Thief River Falls,4.802700E+01,2.636350E+02,5.852421E+01,3.299676E+02,4.966657E+00,3.667997E+00,7.155991E+00,1.684401E+01
CARISMA,VULC,Vulcan,5.036700E+01,2.470200E+02,5.808883E+01,3.072749E+02,1.716166E+01,3.578816E+00,8.668836E+00,1.533116E+01
CARISMA,WEYB,Weyburn,4.969300E+01,2.562000E+02,5.911368E+01,3.193319E+02,1.137978E+01,3.794863E+00,7.865033E+00,1.613497E+01
CARISMA,WGRY,Wells Gray,5.188300E+01,2.399740E+02,5.811550E+01,2.983446E+02,2.041638E+01,3.584174E+00,9.264188E+00,1.473581E+01
CANMOS,ALE,Alert,8.249700E+01,2.976470E+02,8.700317E+01,1.013528E+02,-7.005241E+01,3.658620E+02,2.239697E+01,1.603027E+00
CANMOS,BLC,Baker Lake,6.431800E+01,2.639880E+02,7.412273E+01,3.267441E+02,6.124146E-02,1.336099E+01,7.370885E+00,1.662911E+01
CANMOS,BRD,Brandon,4.987000E+01,2.600260E+02,5.986906E+01,3.245768E+02,8.239212E+00,3.968541E+00,7.515374E+00,1.648463E+01
CANMOS,CBB,Cambridge Bay,6.912300E+01,2.549690E+02,7.736779E+01,3.078377E+02,1.935903E+01,2.090907E+01,8.631317E+00,1.536868E+01
CANMOS,EUA,Eureka,8.000000E+01,2.741000E+02,8.856826E+01,3.258371E+02,-8.477703E+01,1.601787E+03,7.431352E+00,1.656865E+01
CANMOS,FCC,Fort Churchill,5.875900E+01,2.659120E+02,6.909792E+01,3.317020E+02,-1.320895E-01,7.856314E+00,7.040361E+00,1.695964E+01
CANMOS,GLN,Glenlea,4.964500E+01,2.628800E+02,6.001910E+01,3.286730E+02,5.581015E+00,4.004624E+00,7.242293E+00,1.675771E+01
CANMOS,GWC,Great Whale River,5.530000E+01,2.822500E+02,6.601316E+01,3.582846E+02,-1.879288E+01,6.050922E+00,5.268191E+00,1.873181E+01
CANMOS,IQA,Iqaluit,6.375300E+01,2.914820E+02,7.305621E+01,1.470560E+01,-3.558146E+01,1.177393E+01,4.173456E+00,1.982654E+01
CANMOS,MBC,Mould Bay,7.631500E+01,2.406380E+02,8.097263E+01,2.723826E+02,4.767575E+01,4.061809E+01,1.099499E+01,1.300501E+01
CANMOS,MEA,Meanook,5.461600E+01,2.466530E+02,6.221778E+01,3.053262E+02,1.920355E+01,4.602770E+00,8.798748E+00,1.520125E+01
CANMOS,OTT,Ottawa,4.540300E+01,2.844480E+02,5.638786E+01,6.642315E-01,-1.384410E+01,3.263308E+00,5.109547E+00,1.889045E+01
CANMOS,PBQ,Poste de-la-Baleine,5.527700E+01,2.822550E+02,6.599103E+01,3.582903E+02,-1.877568E+01,6.040434E+00,5.267812E+00,1.873219E+01
CANMOS,RES,Resolute,7.469000E+01,2.651050E+02,8.345975E+01,3.184722E+02,-3.575390E+01,7.708032E+01,7.922346E+00,1.607765E+01
CANMOS,STJ,St. John's,4.759500E+01,3.073230E+02,5.417446E+01,3.119943E+01,-2.212027E+01,2.918868E+00,3.073866E+00,2.092613E+01
CANMOS,SNK,Sanikiluaq,5.650000E+01,2.808000E+02,6.723227E+01,3.560870E+02,-1.856374E+01,6.677079E+00,5.414696E+00,1.858530E+01
CANMOS,VIC,Victoria,4.852000E+01,2.365800E+02,5.402358E+01,2.957948E+02,1.957295E+01,2.897710E+00,9.434176E+00,1.456582E+01
CANMOS,WHS,Whiteshell,4.980000E+01,2.647500E+02,6.038016E+01,3.313637E+02,3.703456E+00,4.093728E+00,7.062914E+00,1.693709E+01
CANMOS,YKC,Yellowknife,6.248000E+01,2.455180E+02,6.960891E+01,2.998949E+02,2.500545E+01,8.237169E+00,9.160833E+00,1.483917E+01
AUTUMNX,FSJ,Fort St. John,5.623000E+01,2.392700E+02,6.226461E+01,2.956792E+02,2.305234E+01,4.617086E+00,9.441881E+00,1.455812E+01
AUTUMNX,AKUL,Akulivik,6.082000E+01,2.818500E+02,7.123307E+01,3.582176E+02,-2.499547E+01,9.661529E+00,5.272654E+00,1.872735E+01
